Study,S2-Drydown,S2-Drydown,S2-Drydown after treatment,S2-Drydown after treatment,S3-Girdled before treatment,S3-Girdled before treatment,S3-Girdled,S3-Girdled,S3-Girdled,S3-Girdled,S3-Girdled,S3-Logged before treatment,S3-Logged,S3-Logged,S3-Logged,S3-Logged,S3-Logged,S21-Partially logged,S21-Partially logged,S19-Warming before treatment,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S15-Warming,S15-Warming,S15-Warming,S15-Warming,S15-Warming+fertilized,S15-Warming+fertilized,S15-Warming+fertilized,S15-Warming+fertilized,S15-Fertilized,S15-Fertilized,S15-Fertilized,S15-Fertilized,S16-Hardwood-high fert.,S16-Hardwood low fert.,S16-Pine high fert.,S16-Pine low fert.,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons
NaN,0.790487849,0.674455256,1.031800099,1.000298925,1.125726594,1.116264308,0.825085743,1.006085537,0.821028486,0.745281038,0.755745195,0.977070988,1.011078139,0.870596997,0.83748239,1.061711824,0.993369804,0.831598907,0.888995457,0.931336848,1.24614204,1.054695728,1.05376256,0.968350575,1.069004464,1.025895669,1.03598833,1.271771495,1.302078459,1.125233433,1.245279363,1.070719374,1.042215179,0.981776395,0.91919572,0.995524454,0.941735026,0.837388782,1.083909188,1.100987392,0.986815594,0.990206614,1.017616383,0.992946126,0.971756861,0.990264144,0.937774863,1.044483489,0.929630468,1.390249496,1.381845939,1.477659104,1.407204405,1.2676802,1.319208942,1.381838853,1.19726831,1.228074759,1.151268241,1.262918263,1.108078482,0.744650035,0.842328581,0.898232196,0.845033606,1.353766738,1.082447694,1.321085358,1.293977474,0.872862381,1.12373332,0.965930368,0.80104608,0.906994223,0.767260325,0.665833899,0.768664213,0.587969776,0.600776179,0.475391113,0.458727944,0.335633005,0.302223959,0.624702527,0.625353695,0.615779136,0.603149388,0.398092359,0.299872913,0.4746794,0.474761378,0.30601906,0.305806824,0.339258592,0.49770425
NaN,0.787685372,0.666933307,1.049054938,1.018145725,1.094264897,1.023857593,0.822426359,1.007840743,0.805208175,0.719906403,0.745509793,0.890658762,0.937620089,0.86317319,0.766304896,0.977359612,1.035805931,0.797826242,0.851193957,0.935379445,1.256216949,1.064252903,1.073568953,0.977109262,1.081611987,1.033037156,1.051603697,1.250693954,1.258488614,1.11882613,1.22555809,1.097091903,1.045537052,0.999083473,0.912663203,0.970025164,0.955899294,0.889914509,1.092634976,1.050455731,1.002549172,1.010916514,1.06852529,1.017671678,1.024735798,1.035333998,0.968561907,1.041161694,1.068363519,1.397518139,1.32463823,1.519911463,1.301776542,1.398704033,1.492727943,1.634053631,1.383818004,1.346910862,1.210943979,1.328247056,1.281953616,0.734405162,0.878452199,0.90904454,0.927345694,1.279655656,0.983283763,1.271998325,1.219675068,0.901152379,1.149469028,0.966301608,0.813625829,0.837486767,0.706073751,0.722990408,0.84808671,0.612065183,0.637553984,0.463507117,0.439016468,0.359850179,0.318338861,0.609128476,0.641129085,0.618954777,0.563375403,0.419005194,0.330768823,0.479663324,0.482913575,0.31209446,0.297666128,0.368846272,0.480649368
NaN,0.8120769,0.701325548,1.04190986,0.995017764,1.038464147,1.005524015,0.784511945,0.904172389,0.725984487,0.635009515,0.647010189,0.810268331,0.987966836,0.837313511,0.768873735,0.966201871,0.95084595,0.796265744,0.873058339,0.924968806,1.238600252,0.997868067,1.055747108,0.989734516,1.033776047,0.982939656,1.008656157,1.192762654,1.292314813,1.120269883,1.183296034,1.08948983,1.074696584,1.044465823,0.951876388,1.034112023,0.986001626,0.840956215,1.046432416,1.065455619,0.96655938,0.914577796,0.967638436,0.953116025,0.950288857,0.962307269,0.900228979,1.009417269,0.857459678,1.379220329,1.352216115,1.500601779,1.309144166,1.396833412,1.457127185,1.449298043,1.294190735,1.366813245,1.245233606,1.334051597,1.211073933,0.686206493,0.872403905,0.90904454,0.85520558,1.455178763,1.11012639,1.31354992,1.285182598,0.915513546,1.10310283,0.96409475,0.872277253,0.865669225,0.743719592,0.674799353,0.747598231,0.570808584,0.673098461,0.480145526,0.439206027,0.329783959,0.315829316,0.648566346,0.656661663,0.613467342,0.573509177,0.396827035,0.301020177,0.475477775,0.519936422,0.313073881,0.297993919,0.382099618,0.48650673
NaN,0.790558503,0.672071385,1.044356164,0.997866181,1.107551824,1.099394451,0.810521846,0.978428824,0.818302938,0.711124358,0.711137035,0.9981847,0.941803711,0.856111237,0.79940194,1.013236408,1.099096547,0.857449673,0.856940925,0.861402772,1.157077336,0.966712976,0.969810071,0.934716557,0.972039543,0.942308586,1.000111352,1.229038067,1.302737629,1.150311231,1.173783386,1.092037145,1.06244203,1.048224376,0.94914491,1.004675687,0.972797166,0.80960976,1.07263366,1.051764811,0.987593551,0.948730826,0.991622739,0.973746119,0.984738098,1.01330606,0.954224841,0.991297281,0.92725943,1.586948797,1.46265254,1.666269201,1.407084836,1.479446609,1.469708687,1.621167194,1.453017891,1.346910862,1.210943979,1.328247056,1.281953616,0.822312161,0.877349008,0.982419252,0.866761099,1.414865001,1.093203875,1.300381405,1.165813143,0.899046162,1.029469601,0.945673978,0.843566483,0.887597133,0.739368413,0.692308197,0.678575181,0.604002153,0.669118426,0.464669347,0.422061013,0.334293699,0.270972963,0.619688839,0.677903881,0.593601549,0.567011352,0.404519521,0.285621752,0.484574081,0.52589834,0.305866353,0.287232428,0.358872533,0.448249415
NaN,0.796836779,0.675436157,0.98969628,0.978623814,1.082808122,1.003862825,0.815892098,0.952570746,0.782783928,0.750682171,0.732900829,0.845256584,1.045445708,0.841048528,0.779170841,1.012515777,1.033545616,0.845625395,0.891340526,0.976135107,1.255081848,1.059061776,1.094702537,1.030634078,1.084935644,1.025766326,0.986753117,1.243738452,1.314731136,1.199281698,1.358561873,1.253808882,1.160228725,1.151035455,0.995861222,1.102695692,1.087519509,0.889076267,1.038883713,1.02232718,0.993048375,1.026197447,1.160153711,1.03413394,1.084253178,1.075359851,1.06430227,1.121185785,0.982561501,1.454066265,1.471747169,1.509605646,1.372670865,1.357511465,1.472094066,1.582777436,1.413508502,1.357861768,1.225041758,1.332376776,1.253331311,0.836726561,0.928125632,0.882015374,0.86042835,1.543030182,1.110462269,1.304977074,1.277369772,0.867080833,1.087859593,0.951399788,0.854803055,0.867088445,0.722353356,0.660003825,0.784794147,0.573165069,0.609109581,0.468100428,0.440447557,0.330491919,0.30946595,0.662412176,0.657319447,0.62550972,0.590198821,0.387354437,0.308483414,0.480006356,0.511810121,0.313013594,0.298227649,0.344696498,0.439088979
NaN,0.757618584,0.666616785,0.9995902,1.004920721,1.109031751,1.032448335,0.825179487,0.976714929,0.825355513,0.722788801,0.741514636,0.887611674,1.025351884,0.877977208,0.838675977,1.041711851,1.043769688,0.840674301,0.871277104,0.925847556,1.236561963,1.051771414,1.070009577,1.017409716,1.05102865,0.998376782,1.00949131,1.207029153,1.304212364,1.167961445,1.369572014,1.250884214,1.173611182,1.146908259,0.998727141,1.135003949,1.102281177,0.923499504,0.996679234,1.046214014,1.003014963,1.061532696,1.176528729,1.08105619,1.141587779,1.154639826,1.131808779,1.240247908,1.078669599,1.282307602,1.247959349,1.418903901,1.245474825,1.143402149,1.323333698,1.438834992,1.290810617,1.262449827,1.13059022,1.25983764,1.192376391,0.776584667,0.888434812,0.892654523,0.914727551,1.401648842,1.131644674,1.329509124,1.304647548,0.862501502,1.10927389,0.927744455,0.824577415,0.862126875,0.756719606,0.660571699,0.785077078,0.613942904,0.600356602,0.477395717,0.437738141,0.312905118,0.28480332,0.664257563,0.633377702,0.618542691,0.577164381,0.386550086,0.284470574,0.499577874,0.494911369,0.321860006,0.294171323,0.338998064,0.449628859
NaN,0.777189068,0.660324218,1.059681741,0.994098845,1.161590378,1.123697844,0.808691777,1.031078081,0.837869964,0.73712037,0.77393463,0.96207892,1.041464043,0.926831446,0.877813912,1.107140136,1.095932272,0.825304708,0.877104786,0.903860574,1.255785285,1.062574392,1.065459389,0.973951883,1.047385289,1.019645514,1.051435823,1.223331176,1.21320061,1.065853234,1.172900356,1.055581145,1.010424079,1.007581657,0.902600187,0.980575128,0.934084649,0.816178426,0.984898969,1.036670028,0.962058688,0.917153253,1.024728004,0.989942336,1.039620571,1.100475136,1.031200876,1.109414258,0.982257055,1.456121713,1.377984471,1.555535257,1.346228545,1.298683079,1.344781705,1.370393315,1.231248644,1.262449827,1.13059022,1.25983764,1.192376391,0.799907192,0.912170374,0.987544186,0.91891261,1.398112413,1.072968982,1.272143387,1.334279111,0.850047319,1.081467428,0.898411122,0.828752353,0.870139893,0.741591941,0.675538967,0.823103443,0.59262134,0.614379573,0.456682533,0.473146887,0.330440895,0.29690021,0.661689036,0.613566258,0.602928691,0.592363062,0.388435325,0.294156817,0.474352395,0.470829868,0.309484874,0.312130805,0.335773399,0.460633442
NaN,0.805336842,0.686317854,1.041759377,1.007126176,1.111497994,1.019462846,0.808612893,0.979668292,0.812862141,0.725040603,0.75564981,0.909695771,1.023853881,0.868580477,0.805369025,1.0450932,1.049480832,0.824316489,0.853662194,0.890424012,1.195885139,1.011065677,1.068029767,0.965597426,1.085291052,1.018242697,0.977296501,1.229038067,1.302737629,1.150311231,1.173783386,1.092037145,1.06244203,1.048224376,0.94914491,1.004675687,0.972797166,0.80960976,1.026604611,1.013001099,0.952499067,0.886623965,1.010465761,0.946974798,0.987407126,1.024914222,0.969695105,1.002911989,0.894739193,1.456121713,1.377984471,1.555535257,1.346228545,1.143402149,1.323333698,1.438834992,1.290810617,1.258109032,1.173585487,1.252457724,1.13952747,0.813898795,0.878452199,0.886540148,0.847151407,1.210045696,1.109281891,1.321477781,1.288619005,0.87920857,1.067603746,1.006445598,0.814189872,0.875524213,0.751169924,0.68036867,0.714538086,0.621856021,0.605644345,0.470527994,0.471948985,0.335352507,0.311563783,0.673685121,0.602717411,0.618825303,0.615046822,0.404364601,0.309811093,0.480455231,0.483817901,0.323412572,0.314194301,0.372944583,0.467435318
NaN,0.830307165,0.719950806,1.088737205,1.041434413,1.047498463,0.982429876,0.799504258,0.999692089,0.778207887,0.676280025,0.730075855,0.841880716,1.017994726,0.892056389,0.832580136,1.046545725,1.053625159,0.75776769,0.850546978,0.91160798,1.250678273,1.040492607,1.046408253,0.968199368,1.031409153,0.993046868,1.0255154,1.333970828,1.273931538,1.120791655,1.27072211,1.119319489,1.046684283,1.047309143,0.958277332,1.026092851,0.980417432,0.858283513,1.070066188,1.048084889,0.978343336,1.013283278,1.1265695,1.035733733,1.134068145,1.180594469,1.107193686,1.195107284,1.091504248,1.292973705,1.299112272,1.467768245,1.251060047,1.309485391,1.399903304,1.417587048,1.236770071,1.268573854,1.221689881,1.295589979,1.144637581,0.82234253,0.863350869,0.897233876,0.884162862,1.441040396,1.010064707,1.319193378,1.236672674,0.894689365,1.036441666,0.866622051,0.851305058,0.855132702,0.709808719,0.68781771,0.766196967,0.603916913,0.635560882,0.476451619,0.454636612,0.310637312,0.292224935,0.637619226,0.629304567,0.609724774,0.535420881,0.397965031,0.295610158,0.456888888,0.475068217,0.305054325,0.285483614,0.370234336,0.460473783
NaN,0.808064034,0.693969772,1.062976942,1.034914366,1.063447716,0.982428743,0.813296138,0.951509751,0.78596859,0.715603933,0.752180625,0.821894773,1.00321222,0.848493429,0.807271174,1.033295595,1.039447949,0.831536106,0.893703041,0.966620245,1.28114037,1.065701815,1.074580187,0.991054582,1.105193501,1.062265297,1.01983193,1.223331176,1.21320061,1.065853234,1.172900356,1.055581145,1.010424079,1.007581657,0.902600187,0.980575128,0.934084649,0.816178426,0.984898969,1.036670028,0.962058688,0.917153253,1.024728004,0.989942336,1.039620571,1.100475136,1.031200876,1.109414258,0.982257055,1.454066265,1.471747169,1.509605646,1.372670865,1.396833412,1.457127185,1.449298043,1.294190735,1.353192909,1.271628927,1.324571938,1.197780725,0.734405162,0.928125632,0.927960413,0.927345694,1.169025252,1.092803251,1.278571369,1.289740759,0.869649738,1.078345872,0.963056415,0.799265762,0.889345803,0.754295545,0.672564064,0.749750681,0.591347792,0.654155229,0.466545436,0.447783621,0.335670598,0.288499638,0.665438572,0.654437827,0.605692226,0.61468742,0.398651956,0.287379702,0.490500001,0.481404859,0.317248433,0.318475831,0.368628369,0.427358296
NaN,0.749198505,0.635882463,1.003616279,0.955448577,1.096649125,1.019058127,0.775306901,0.979642918,0.79049205,0.696790017,0.721586586,0.854038629,1.027725477,0.855459213,0.772271091,0.95298925,0.964657901,0.797988166,0.8447137,0.939076386,1.256259105,1.038643766,1.035756512,0.930225675,1.028481381,1.002177415,1.04238787,1.267143374,1.253659517,1.088190352,1.269890538,1.11010128,1.052649046,1.030343964,0.928822457,1.021472011,0.966533884,0.884874649,1.111048801,1.086840011,1.008290579,1.027183846,1.042839461,1.014438338,1.006984346,1.042744548,0.994022732,1.02573403,1.005305135,1.586948797,1.46265254,1.666269201,1.407084836,1.398704033,1.492727943,1.634053631,1.383818004,1.375876218,1.200057542,1.349521747,1.246277792,0.822312161,0.918359181,0.90904454,0.927345694,1.467182068,1.100303339,1.317616082,1.291322972,0.847766152,1.076708207,0.904523298,0.860146965,0.876807448,0.762784872,0.673846987,0.756597311,0.579691038,0.671585738,0.478801224,0.428703799,0.322767858,0.282337553,0.628256606,0.691613306,0.615579145,0.594759207,0.3933211,0.314957471,0.467261385,0.530300683,0.316640597,0.31212306,0.343941641,0.488161219
NaN,0.783494366,0.656948266,1.078918197,1.01935831,1.093200403,1.021981923,0.804474993,0.975075675,0.743917893,0.678927668,0.700510143,0.895162577,0.956165132,0.837154242,0.728586552,0.934766992,1.000948838,0.799163662,0.849320231,0.889150284,1.22576802,1.043124675,1.04241105,0.971618113,1.015909031,0.980368957,1.041072113,1.184084457,1.179435829,1.071396206,1.258418397,1.118569376,1.069029295,1.024879302,0.917400609,0.972841967,0.970602266,0.92274431,1.065945158,1.064129498,0.98119647,0.974524884,1.04268095,0.996110963,0.988887312,0.98322656,0.913754767,1.060193157,0.987942111,1.456639253,1.409718703,1.592485651,1.345160218,1.340921033,1.441136301,1.57211402,1.394775954,1.324060122,1.157146239,1.24402918,1.177268119,0.84458221,0.886699591,0.932497347,0.89106674,1.408112205,1.032074322,1.315495343,1.257608438,0.863608055,1.071059956,1.005815688,0.804445006,0.892801418,0.719726981,0.664276864,0.748448572,0.621454059,0.656582149,0.483815016,0.450755692,0.321441126,0.289115712,0.649585913,0.633159397,0.614324756,0.587118822,0.388770014,0.29864906,0.480997909,0.50837598,0.312342117,0.295963609,0.350715715,0.48241584
NaN,0.749198505,0.635882463,1.003616279,0.955448577,1.026950417,0.9997988,0.795245434,0.966786154,0.749058545,0.653319299,0.693615967,0.858997694,1.036496064,0.893278156,0.834668157,1.031862631,1.04618886,0.843134863,0.894601541,0.920241624,1.211375848,0.981298583,1.04139725,0.967689574,1.034971377,0.990407583,0.938058105,1.207029153,1.304212364,1.167961445,1.369572014,1.250884214,1.173611182,1.146908259,0.998727141,1.135003949,1.102281177,0.923499504,0.996679234,1.046214014,1.003014963,1.061532696,1.176528729,1.08105619,1.141587779,1.154639826,1.131808779,1.240247908,1.078669599,1.397518139,1.32463823,1.519911463,1.301776542,1.398704033,1.492727943,1.634053631,1.383818004,1.283369828,1.176734036,1.290991802,1.226876537,0.741300161,0.936839385,0.876661571,0.842009227,1.203916316,1.053048849,1.320493006,1.249948026,0.84615807,1.050219096,0.873798227,0.765082182,0.917925703,0.788112981,0.689539031,0.770992805,0.598401747,0.631997214,0.479322121,0.422032736,0.328371735,0.286038781,0.621188653,0.608487269,0.636580618,0.602750754,0.391850167,0.291249817,0.469622512,0.487897099,0.310539341,0.2929649,0.355029779,0.462212786
NaN,0.759033755,0.648451804,1.025651434,0.95828716,1.11614905,1.072249971,0.801812575,0.963163425,0.815448233,0.693142616,0.723129396,0.958795606,1.00858493,0.838599712,0.765721798,0.980752832,0.948470308,0.777575475,0.857022917,0.929528366,1.269657461,1.077235064,1.062721116,0.995979016,1.067774012,1.020250655,1.035622347,1.246142536,1.211690599,1.08199398,1.249779503,1.137443812,1.056004175,1.048507208,0.922221525,0.995308102,0.981071142,0.940378956,1.092634976,1.050455731,1.002549172,1.010916514,1.06852529,1.017671678,1.024735798,1.035333998,0.968561907,1.041161694,1.068363519,1.270422076,1.272069863,1.438239949,1.235936971,1.231994015,1.332759196,1.509105299,1.307650325,1.104851489,1.106625849,1.229839428,1.107122666,0.734405162,0.869188587,0.866234396,0.857994065,1.55938672,1.1921047,1.358695477,1.326298822,0.857357069,1.216459724,0.985816006,0.816197003,0.896216379,0.755195306,0.667359124,0.941827126,0.629975363,0.674157782,0.491214935,0.499615784,0.326723124,0.329389676,0.657606067,0.662099669,0.635994105,0.583056375,0.38082775,0.334987299,0.508105821,0.5169703,0.33392075,0.308970414,0.329888511,0.534819041
NaN,0.822173838,0.717761904,1.056623013,1.039291888,1.067569162,1.010957438,0.79000097,0.925908094,0.726422676,0.668302584,0.691231735,0.897767218,1.041388263,0.838441277,0.767737237,1.009077763,1.014202676,0.841054478,0.843519124,0.944403517,1.234157095,1.029434365,1.072282599,0.965955039,1.092546162,1.067611222,1.022846228,1.271771495,1.302078459,1.125233433,1.245279363,1.070719374,1.042215179,0.981776395,0.91919572,0.995524454,0.941735026,0.837388782,1.020171992,1.071241834,0.982220581,0.992995042,1.077654593,1.031311384,1.06310667,1.132446053,1.074209209,1.147954281,1.064931808,1.418426195,1.376404284,1.527863258,1.328471034,1.41536489,1.427409683,1.467947553,1.286907267,1.375876218,1.200057542,1.349521747,1.246277792,0.763234526,0.863350869,0.91569505,0.916315673,1.406755703,1.121910084,1.287937745,1.275876969,0.908004698,1.045659307,0.930470233,0.834164911,0.866851455,0.722978514,0.718188221,0.753258177,0.614690659,0.669421621,0.465108732,0.445973246,0.36053374,0.275349444,0.631509664,0.674009187,0.619350684,0.590324681,0.426823264,0.281763709,0.460394274,0.492254218,0.29516028,0.30570509,0.389666136,0.470259535
NaN,0.812445072,0.670179518,1.071239796,1.043218546,1.05710339,0.983520436,0.778607735,0.926289412,0.766482475,0.696306482,0.672076096,0.883590333,1.077909936,0.88876981,0.785442019,1.034235869,1.037309745,0.777441899,0.849137972,0.908285424,1.213798146,0.98805929,0.98935452,0.946575992,1.000824508,0.975523983,1.029785181,1.14664805,1.187545519,1.080438085,1.254680792,1.095276749,1.05813361,1.021105717,0.916526146,0.980140376,0.955281339,0.849850931,1.012684922,1.018696898,0.975083431,0.941932834,1.066156292,0.97960563,1.023729952,1.046196324,0.991648712,1.036733382,0.949457723,1.401362733,1.341712866,1.430868477,1.438905606,1.277813655,1.28089504,1.33808241,1.224240116,1.250351411,1.094628915,1.231679698,1.145615752,0.82234253,0.863350869,0.866234396,0.813521726,1.475186043,1.026138803,1.321926432,1.341509727,0.877915889,1.275467511,0.920976255,0.767908622,0.90795256,0.745643755,0.652040357,0.791571841,0.60620961,0.672413718,0.469412232,0.504916982,0.337654824,0.351297711,0.611068862,0.647650879,0.626692715,0.608153713,0.383866024,0.344092589,0.463395569,0.507756839,0.313652999,0.300514505,0.352972062,0.508666261
NaN,0.805647745,0.702863365,1.073191007,1.120166568,1.075815908,1.009128515,0.774840406,0.933842887,0.767817547,0.685310685,0.703976413,0.829237819,0.973131788,0.845313499,0.78894999,0.981649,0.969639078,0.768927211,0.851740422,0.953291507,1.293005244,1.069565783,1.148396877,1.024879764,1.104878326,1.014543335,1.050092914,1.250693954,1.258488614,1.11882613,1.22555809,1.097091903,1.045537052,0.999083473,0.912663203,0.970025164,0.955899294,0.889914509,1.003264302,1.035379736,0.976627621,0.977269152,1.104197942,1.034598503,1.081847465,1.124398015,1.046694494,1.165220213,1.131730311,1.436096742,1.466371729,1.51588617,1.453632637,1.309485391,1.399903304,1.417587048,1.236770071,1.281342471,1.196331149,1.304862222,1.157340996,0.741300161,0.918359181,0.914596107,0.903825323,1.61085145,1.091856241,1.316819236,1.222799378,0.872584046,1.052808785,1.040327653,0.911814967,0.883701678,0.718547469,0.67953288,0.784454623,0.638703291,0.685211515,0.471160744,0.466759176,0.354159375,0.301741936,0.671062836,0.665667935,0.610463447,0.569200431,0.398741683,0.31100926,0.49957555,0.504614091,0.312627664,0.298439853,0.339498304,0.506806181
NaN,0.834162739,0.704582229,1.024124462,1.010251073,1.082079808,1.023850807,0.811959826,0.966580905,0.780396216,0.662062436,0.66587906,0.913014195,1.016716855,0.86674651,0.830734585,1.042512027,1.040619367,0.853230656,0.886183509,0.982686189,1.288043212,1.067879241,1.080592222,0.995311716,1.075677041,1.010861069,0.992504316,1.215004005,1.290706332,1.137234688,1.260856577,1.173982191,1.123176005,1.086889519,0.972568925,1.04964938,1.035599656,0.968927262,1.065945158,1.064129498,0.98119647,0.974524884,1.04268095,0.996110963,0.988887312,0.98322656,0.913754767,1.060193157,0.987942111,1.351894389,1.358274478,1.427417566,1.305911946,1.35748194,1.384632161,1.513430559,1.390174999,1.177569608,1.108616834,1.205197374,1.173814238,0.741300161,0.877349008,0.982419252,0.976282199,1.469332615,1.078382809,1.310461672,1.298365586,0.944150489,0.995994669,0.88527793,0.812998581,0.867794486,0.761786504,0.731251559,0.809516601,0.60621394,0.620576916,0.475336597,0.438957186,0.359715583,0.304878478,0.652967505,0.653526868,0.628749308,0.56497373,0.423483164,0.30972897,0.470061376,0.49981337,0.313287769,0.29110457,0.384578643,0.479028176
NaN,0.787550162,0.686116652,1.043098899,1.028419566,1.141255667,1.091096179,0.849348347,1.031706335,0.827644603,0.743711111,0.785161579,0.88253993,1.048633688,0.887724205,0.826555362,0.997089825,1.023977886,0.802128736,0.878858052,0.961278918,1.265923878,1.052059081,1.051628501,0.998867229,1.075609586,1.029725594,1.070391891,1.208808062,1.254483571,1.075132465,1.095577901,1.01313714,1.014372976,0.963468109,0.878569629,0.937962301,0.917405236,0.773934764,1.07263366,1.051764811,0.987593551,0.948730826,0.991622739,0.973746119,0.984738098,1.01330606,0.954224841,0.991297281,0.92725943,1.399854635,1.405059895,1.508452551,1.335989739,1.380390696,1.523805317,1.61329383,1.391649955,1.266566571,1.201232676,1.274590424,1.233820251,0.867662603,0.989434935,0.950199055,0.944263278,1.37275776,1.084817369,1.302626254,1.321668023,0.918215576,1.090423498,0.898917248,0.814929648,0.888219528,0.794758381,0.697437758,0.841959838,0.585341737,0.660018006,0.47030109,0.452730885,0.342749797,0.315560908,0.635220818,0.673515252,0.633704846,0.576871036,0.404538793,0.301483431,0.46243696,0.512589838,0.315343295,0.307060807,0.376714311,0.490838141
